,Crypto,Date,Open,High,Low,Close,Adj Close,Volume
282,SHIB,2021-08-07,6e-06,8e-06,6e-06,8e-06,8e-06,734135430
283,SHIB,2021-08-08,8e-06,9e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,923406924
284,SHIB,2021-08-09,7.000000000000001e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,513264306
285,SHIB,2021-08-10,8e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,358181887
286,SHIB,2021-08-11,8e-06,8e-06,8e-06,8e-06,8e-06,567005556
287,SHIB,2021-08-12,8e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,447258857
288,SHIB,2021-08-13,8e-06,8e-06,8e-06,8e-06,8e-06,405525616
289,SHIB,2021-08-14,8e-06,9e-06,8e-06,8e-06,8e-06,633410230
290,SHIB,2021-08-15,8e-06,9e-06,8e-06,9e-06,9e-06,511338751
291,SHIB,2021-08-16,9e-06,9e-06,8e-06,9e-06,9e-06,1002600515
292,SHIB,2021-08-17,9e-06,9e-06,8e-06,8e-06,8e-06,655276452
293,SHIB,2021-08-18,8e-06,8e-06,8e-06,8e-06,8e-06,490220596
294,SHIB,2021-08-19,8e-06,8e-06,8e-06,8e-06,8e-06,358840820
295,SHIB,2021-08-20,8e-06,9e-06,8e-06,8e-06,8e-06,360709045
296,SHIB,2021-08-21,8e-06,9e-06,8e-06,8e-06,8e-06,314483766
297,SHIB,2021-08-22,8e-06,8e-06,8e-06,8e-06,8e-06,292686165
298,SHIB,2021-08-23,8e-06,8e-06,8e-06,8e-06,8e-06,327215667
299,SHIB,2021-08-24,8e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,393979166
300,SHIB,2021-08-25,8e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,338503381
301,SHIB,2021-08-26,8e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,323676890
302,SHIB,2021-08-27,7.000000000000001e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,320305426
303,SHIB,2021-08-28,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,223873537
304,SHIB,2021-08-29,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,236155012
305,SHIB,2021-08-30,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,253774182
306,SHIB,2021-08-31,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,290290305
307,SHIB,2021-09-01,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,261160667
308,SHIB,2021-09-02,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,283366175
309,SHIB,2021-09-03,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,260789327
310,SHIB,2021-09-04,7.000000000000001e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,378296266
311,SHIB,2021-09-05,7.000000000000001e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,300455633
312,SHIB,2021-09-06,8e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,334086564
313,SHIB,2021-09-07,7.000000000000001e-06,7.000000000000001e-06,5e-06,6e-06,6e-06,626371078
314,SHIB,2021-09-08,6e-06,8e-06,5e-06,7.000000000000001e-06,7.000000000000001e-06,986403280
315,SHIB,2021-09-09,7.000000000000001e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,784078100
316,SHIB,2021-09-10,7.000000000000001e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,423733163
317,SHIB,2021-09-11,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,229243568
318,SHIB,2021-09-12,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,243064232
319,SHIB,2021-09-13,7.000000000000001e-06,7.000000000000001e-06,6e-06,7.000000000000001e-06,7.000000000000001e-06,312789256
320,SHIB,2021-09-14,7.000000000000001e-06,7.000000000000001e-06,6e-06,7.000000000000001e-06,7.000000000000001e-06,184111151
321,SHIB,2021-09-15,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,203289266
322,SHIB,2021-09-16,7.000000000000001e-06,9e-06,7.000000000000001e-06,9e-06,9e-06,1624140154
323,SHIB,2021-09-17,9e-06,9e-06,8e-06,8e-06,8e-06,1663423890
324,SHIB,2021-09-18,8e-06,9e-06,8e-06,8e-06,8e-06,495513218
325,SHIB,2021-09-19,8e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,572892039
326,SHIB,2021-09-20,8e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,586521394
327,SHIB,2021-09-21,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,382463972
328,SHIB,2021-09-22,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,280642205
329,SHIB,2021-09-23,7.000000000000001e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,370820478
330,SHIB,2021-09-24,8e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,456964069
331,SHIB,2021-09-25,7.000000000000001e-06,8e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,227277343
332,SHIB,2021-09-26,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,257921523
333,SHIB,2021-09-27,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,207040951
334,SHIB,2021-09-28,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,229379215
335,SHIB,2021-09-29,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,193035725
336,SHIB,2021-09-30,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,7.000000000000001e-06,308553065
337,SHIB,2021-10-01,7.000000000000001e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,316837935
338,SHIB,2021-10-02,8e-06,8e-06,7.000000000000001e-06,8e-06,8e-06,320232218
339,SHIB,2021-10-03,8e-06,9e-06,8e-06,9e-06,9e-06,627602337
340,SHIB,2021-10-04,9e-06,1.4999999999999999e-05,8e-06,1.3000000000000001e-05,1.3000000000000001e-05,5113996411
341,SHIB,2021-10-05,1.3000000000000001e-05,2e-05,1.2e-05,1.7e-05,1.7e-05,9382762020
342,SHIB,2021-10-06,1.7e-05,2.8999999999999997e-05,1.7e-05,2.8000000000000003e-05,2.8000000000000003e-05,15233960302
343,SHIB,2021-10-07,2.8000000000000003e-05,3.5e-05,2.1e-05,2.3e-05,2.3e-05,18731843000
344,SHIB,2021-10-08,2.3e-05,2.8999999999999997e-05,2.1e-05,2.7000000000000002e-05,2.7000000000000002e-05,12326548369
345,SHIB,2021-10-09,2.7000000000000002e-05,2.9999999999999997e-05,2.4e-05,2.7000000000000002e-05,2.7000000000000002e-05,6401062357
346,SHIB,2021-10-10,2.7000000000000002e-05,2.8000000000000003e-05,2.5e-05,2.6000000000000002e-05,2.6000000000000002e-05,3597266431
347,SHIB,2021-10-11,2.6000000000000002e-05,3.2e-05,2.6000000000000002e-05,3.1e-05,3.1e-05,7321688785
348,SHIB,2021-10-12,3.1e-05,3.2e-05,2.7000000000000002e-05,2.8999999999999997e-05,2.8999999999999997e-05,4868743619
349,SHIB,2021-10-13,2.8999999999999997e-05,3.1e-05,2.8000000000000003e-05,2.8999999999999997e-05,2.8999999999999997e-05,3082220289
350,SHIB,2021-10-14,2.8999999999999997e-05,2.9999999999999997e-05,2.7000000000000002e-05,2.7000000000000002e-05,2.7000000000000002e-05,2727081948
351,SHIB,2021-10-15,2.7000000000000002e-05,2.7000000000000002e-05,2.3e-05,2.5e-05,2.5e-05,4121246428
352,SHIB,2021-10-16,2.5e-05,2.7000000000000002e-05,2.5e-05,2.6000000000000002e-05,2.6000000000000002e-05,1871226740
353,SHIB,2021-10-17,2.6000000000000002e-05,2.8999999999999997e-05,2.4e-05,2.8000000000000003e-05,2.8000000000000003e-05,2304858857
354,SHIB,2021-10-18,2.8000000000000003e-05,2.9999999999999997e-05,2.6000000000000002e-05,2.8999999999999997e-05,2.8999999999999997e-05,3919367323
355,SHIB,2021-10-19,2.8999999999999997e-05,2.8999999999999997e-05,2.8000000000000003e-05,2.8000000000000003e-05,2.8000000000000003e-05,1651861422
356,SHIB,2021-10-20,2.8000000000000003e-05,2.8999999999999997e-05,2.7000000000000002e-05,2.8999999999999997e-05,2.8999999999999997e-05,1676016339
357,SHIB,2021-10-21,2.8999999999999997e-05,2.8999999999999997e-05,2.7000000000000002e-05,2.7000000000000002e-05,2.7000000000000002e-05,1540610794
358,SHIB,2021-10-22,2.7000000000000002e-05,2.8000000000000003e-05,2.7000000000000002e-05,2.8000000000000003e-05,2.8000000000000003e-05,1297177007
359,SHIB,2021-10-23,2.8000000000000003e-05,3.5e-05,2.8000000000000003e-05,3.4e-05,3.4e-05,4703212108
360,SHIB,2021-10-24,3.4e-05,4.4e-05,3.4e-05,3.6e-05,3.6e-05,15337292521
361,SHIB,2021-10-25,3.6e-05,4.4e-05,3.5e-05,4.2e-05,4.2e-05,8244210217
362,SHIB,2021-10-26,4.2e-05,4.9e-05,4.1e-05,4.8e-05,4.8e-05,11176750625
363,SHIB,2021-10-27,4.8e-05,8.7e-05,4.7e-05,8e-05,8e-05,39053846018
364,SHIB,2021-10-28,7.900000000000001e-05,8.8e-05,5.6999999999999996e-05,6.8e-05,6.8e-05,32835212339
365,SHIB,2021-10-29,6.9e-05,7.7e-05,6.1e-05,7.5e-05,7.5e-05,14287074318
366,SHIB,2021-10-30,7.5e-05,7.8e-05,6.2e-05,6.500000000000001e-05,6.500000000000001e-05,8093183339
367,SHIB,2021-10-31,6.500000000000001e-05,7e-05,5.9e-05,6.7e-05,6.7e-05,7990702699
